page,tome,ID,cID
248,6,P9128,C30452
248,6,P9128,C30453
248,6,P9128,C30454
147,3,P9130,C30458
225,3,A251,C30558
147,3,P9161,C30562
147,3,P9227,C30702
147,3,P9227,C30704
147,3,P9227,C30705
148,3,P9227,C30698
148,3,P9227,C30706
148,3,P9227,C30699
241,4,P9227,C30703
241,4,P9227,C30700
218,5,P9227,C30701
148,3,P9280,C30867
148,3,P9280,C30868
149,3,P9301,C30915
149,3,P9327,C30963
149,3,P9327,C30962
150,3,P9340,C30999
150,3,P9340,C31000
150,3,P9367,C31047
150,3,P9367,C31051
150,3,P9367,C31055
150,3,P9367,C31052
150,3,P9367,C31053
244,4,P9367,C31054
244,4,P9367,C31049
244,4,P9367,C31048
244,4,P9367,C31056
244,4,P9367,C31057
244,4,P9367,C31050
220,5,P9367,C31058
150,3,P9401,C31442
150,3,P9401,C31444
220,5,P9401,C31441
220,5,P9401,C31440
220,5,P9401,C31443
151,3,P9414,C31471
151,3,P9429,C31498
154,3,P9559,C31872
154,3,P9559,C31873
154,3,P9559,C31874
155,3,P9613,C31982
155,3,P9613,C31983
155,3,P9625,C32001
181,3,B777,N19843
181,3,B777,N19844
155,3,P9646,N19875
181,3,B784,N19904
181,3,B784,C32155
156,3,P9686,C32166
251,4,P9686,C32167
156,3,P9710,C32214
156,3,P9740,C32280
156,3,P9740,C32283
156,3,P9740,C32281
156,3,P9740,C32282
157,3,P9744,C32299
158,3,P9811,C32491
158,3,P9816,C32497
182,3,A3,C39
182,3,A3,C41
182,3,A3,C40
159,3,B6,C126
159,3,B6,C127
159,3,B6,C129
159,3,B6,C125
159,3,B6,C130
159,3,B6,C131
159,3,B6,C132
159,3,B6,C133
159,3,B6,C128
2,3,P53,C337
2,3,P53,C336
2,3,P72,C377
2,3,P72,C372
2,3,P72,C373
2,3,P72,C382
2,5,P72,C371
2,5,P72,C374
2,5,P72,C379
2,5,P72,C381
2,5,P72,C376
2,5,P72,C380
2,6,P72,C375
2,7,P72,C378
161,3,B23,N202
2,3,P78,C398
2,5,P78,N213
2,5,P78,N214
2,5,P78,N215
3,3,P96,C509
5,3,P234,C2012
5,3,P238,C2016
5,3,P238,C2019
5,3,P238,C2017
5,3,P238,C2018
6,3,P256,C2063
6,3,P294,C2194
7,3,P379,C2342
8,3,P415,C2439
8,3,P482,C2542
8,3,P482,C2543
8,3,P483,C2544
8,3,P483,C2546
8,3,P483,C2547
9,3,P483,C2548
9,3,P483,C2545
10,3,P540,C2682
10,3,P585,C2801
10,3,P585,C2802
10,3,P1504,C5180
12,3,P631,C3014
16,5,P631,C3015
16,5,P631,C3012
20,6,P631,C3013
12,3,P642,C3042
12,3,P642,C3040
12,3,P642,C3041
20,6,P642,C3043
20,6,P642,C3037
20,6,P642,C3038
24,7,P642,C3036
24,7,P642,C3053
24,7,P642,C3035
24,7,P642,C3033
24,7,P642,C3047
24,7,P642,C3057
24,7,P642,C3049
18,8,P642,C3050
18,8,P642,C3055
18,8,P642,C3056
18,8,P642,C3051
18,8,P642,C3046
18,8,P642,C3054
18,8,P642,C3032
18,8,P642,C3034
18,8,P642,C3052
15,9,P642,C3048
15,9,P642,C3058
15,9,P642,C3044
15,9,P642,C3045
15,9,P642,C3039
13,3,P666,C3136
13,3,P666,C3137
13,3,P697,C3192
14,3,P757,C3296
14,3,P757,C3297
14,3,P757,C3300
14,3,P757,C3298
19,5,P757,C3299
14,3,P763,C3311
14,3,P766,C3315
14,3,P802,C3395
14,3,P806,C3409
16,3,P859,C3622
17,3,P958,C3821
17,3,P958,C3822
18,3,P985,C3878
18,3,P985,C3877
163,3,B77,C3941
18,3,P1057,C4037
19,3,P1068,C4076
20,3,P1131,C4252
20,3,P1153,C4311
20,3,P1156,C4314
20,3,P1172,C4354
20,3,P1213,N2491
21,3,P1221,C4471
21,3,P1247,C4512
21,3,P1247,C4511
21,3,P1253,C4521
21,3,P1266,C4543
22,3,P1292,C4635
22,3,P1292,C4634
22,3,P1309,C4666
22,3,P1323,C4681
23,3,P1406,C4892
23,3,P1431,C4926
34,5,P1431,N2872
25,3,P1607,C5580
25,3,P1607,C5579
25,3,P1642,C5717
26,3,P1667,N3388
26,3,P1671,C5752
163,3,B92,C5803
26,3,P1723,C5867
26,3,P1725,C5869
27,3,P1753,C5937
27,3,P1753,C5938
27,3,P1772,C5964
27,3,P1784,C5987
27,3,P1784,C5985
27,3,P1784,C5986
28,3,P1812,C6170
11,3,P1812,C6171
29,3,P1933,C6589
30,3,P1977,C6671
30,3,P2025,C6782
31,3,P2056,C6894
31,3,P2059,C6899
31,3,P2059,C6898
31,3,P2154,C7047
31,3,P2095,C6955
32,3,P2133,C7007
32,3,P2133,C7008
67,7,P2133,C7009
33,3,P2185,C7128
58,4,P2185,C7134
58,4,P2185,C7132
58,4,P2185,C7131
48,7,P2185,C7133
48,8,P2185,C7129
48,8,P2185,C7130
49,8,P2185,N4325
33,3,P2199,C7176
33,3,P2199,C7175
33,3,P2199,C7177
33,3,P2199,C7174
33,3,P2205,C7185
33,3,P2210,C7192
33,3,P2210,C7191
33,3,P2240,C7264
33,3,P2240,C7263
33,3,P2247,C7282
34,3,P2274,C8392
34,3,P2287,C8449
34,3,P2334,C8639
62,4,P2334,C8638
62,4,P2334,C8640
35,3,P2426,C8859
36,3,P2490,C8975
40,3,P2564,C9229
40,3,P2564,C9228
40,3,P2573,C9239
41,3,P2577,C9243
41,3,P2578,C9244
46,3,P2592,C9338
69,5,P2592,N5360
69,5,P2592,C9339
49,3,P2631,C9480
49,3,P2632,C9481
49,3,P2633,C9482
83,4,P2633,C9483
38,3,P2678,C9587
38,3,P2693,C9613
165,3,B130,N5596
41,3,P2788,C9863
41,3,P2789,C9864
41,3,P2809,C9891
41,3,P2825,C9930
42,3,P2840,C10088
72,4,P2840,C10087
42,3,P2843,C10095
42,3,P2843,C10094
42,3,P2843,C10093
42,3,P2843,C10092
42,3,P2849,N5864
42,3,P2853,C10104
44,3,P2958,C10392
44,3,P2958,C10393
66,5,P2958,C10390
66,5,P2958,C10391
46,3,P2995,C10506
46,3,P2995,C10505
79,4,P2995,C10507
90,7,P2995,C10511
90,7,P2995,C10508
90,7,P2995,C10509
90,7,P2995,C10510
66,9,P2995,C10512
46,3,P3004,C10534
79,4,P3004,C10535
47,3,P3043,C10699
47,3,P3043,C10700
47,3,P3058,C10723
47,3,P3067,C10743
47,3,P3067,C10741
47,3,P3067,C10742
48,3,P3082,C10789
48,3,P3082,C10790
69,9,P3082,C10791
50,3,P3155,C11066
50,3,P3155,C11065
50,3,P3191,C11129
56,3,P3207,C11282
56,3,P3207,C11281
58,3,P3208,C11283
58,3,P3208,C11284
58,3,P3208,C11285
59,3,P3210,C11290
59,3,P3210,C11288
59,3,P3210,C11291
59,3,P3210,C11287
59,3,P3210,C11289
53,3,P3297,C11633
54,3,P3336,C11745
54,3,P3347,C11765
55,3,P3382,C11915
107,7,P3382,C11916
55,3,P3390,C11932
55,3,P3390,C11933
55,3,P3401,C11954
56,3,P3427,C12031
108,7,P3427,C12032
56,3,P3522,C12297
56,3,P3522,C12298
94,4,P3522,C12299
57,3,P3517,C12289
57,3,P3518,C12290
57,3,P3524,N7416
58,3,P3555,C12439
59,3,P3585,C12515
59,3,P3585,C12516
100,4,P3585,C12514
59,3,P3592,C12528
59,3,P3592,C12529
59,3,P3602,C12552
59,3,P3608,C12560
59,3,P3608,C12561
60,3,P3610,C12584
60,3,P3619,C12602
60,3,P3619,C12603
60,3,P3622,C12608
60,3,P3622,C12607
60,3,P3622,C12609
101,4,P3622,C12606
84,9,P3622,C12610
84,9,P3622,C12611
60,3,P3640,C12677
60,3,P3640,C12668
60,3,P3640,C12669
61,3,P3640,C12672
61,3,P3640,C12676
61,3,P3640,C12671
61,3,P3640,C12680
61,3,P3640,C12678
61,3,P3640,C12679
61,3,P3640,C12670
61,3,P3640,C12667
61,3,P3640,C12673
61,3,P3640,C12674
61,3,P3640,C12675
166,3,B183,N7957
166,3,B188,C13277
166,3,B188,C13290
166,3,B188,C13291
166,3,B188,C13283
166,3,B188,C13276
166,3,B188,C13284
166,3,B188,C13286
166,3,B188,C13287
166,3,B188,C13288
166,3,B188,C13285
166,3,B188,C13279
166,3,B188,C13281
259,4,B188,N7969
259,4,B188,C13292
259,4,B188,C13280
259,4,B188,C13282
259,4,B188,C13278
259,4,B188,C13289
62,3,P3742,C13325
62,3,P3757,C13388
62,3,P3760,C13390
63,3,P3801,C13510
167,3,B195,C13514
63,3,P3810,C13529
63,3,P3810,C13528
63,3,P3843,C13628
65,3,P3872,C13991
67,3,P3933,C14218
110,4,P3933,C14221
95,5,P3933,C14219
111,6,P3933,C14217
111,6,P3933,C14222
123,7,P3933,C14220
67,3,P3945,C14240
67,3,P3945,C14245
67,3,P3945,C14242
123,7,P3945,C14243
123,7,P3945,C14244
88,8,P3945,C14241
67,3,P3946,C14246
67,3,P3963,N8539
67,3,P3975,C14319
68,3,P4045,C14577
114,6,P4045,C14581
126,7,P4045,C14580
126,7,P4045,C14578
91,9,P4045,C14579
91,9,P4045,C14576
69,3,P4076,C14690
71,3,P4208,C15109
72,3,P4247,C15185
72,3,P4303,C15286
72,3,P4310,C15303
72,3,P4310,C15304
72,3,P4318,C15316
73,3,P4382,C15467
104,5,P4382,C15466
73,3,P4386,C15470
74,3,P4435,C15733
74,3,P4449,C15755
75,3,P4520,C15864
76,3,P4594,C15995
76,3,P4594,C15993
76,3,P4594,C15994
76,3,P4594,C15996
76,3,P4607,C16011
76,3,P4607,C16012
123,4,P4607,C16027
142,7,P4607,C16013
98,8,P4607,C16035
98,8,P4607,C16033
98,8,P4607,C16036
98,8,P4607,C16032
98,8,P4607,C16039
98,8,P4607,C16029
99,8,P4607,C16030
99,8,P4607,C16034
99,8,P4607,C16031
99,8,P4607,C16038
99,8,P4607,C16037
104,9,P4607,C16017
104,9,P4607,C16020
104,9,P4607,C16024
104,9,P4607,C16010
104,9,P4607,C16022
104,9,P4607,C16015
104,9,P4607,C16007
104,9,P4607,C16021
105,9,P4607,C16026
105,9,P4607,C16019
105,9,P4607,C16025
105,9,P4607,C16009
105,9,P4607,C16028
105,9,P4607,C16016
105,9,P4607,C16008
105,9,P4607,C16018
105,9,P4607,C16023
105,9,P4607,C16014
78,3,P4725,C16266
78,3,P4727,C16268
78,3,P4737,C16281
125,4,P4737,C16280
79,3,P4757,C16304
79,3,P4757,C16303
79,3,P4922,C16836
79,3,P4922,C16837
80,3,P4927,C16856
80,3,P4847,C16535
80,3,P4885,C16680
80,3,P4885,C16679
81,3,P4954,C17292
81,3,P4954,C17293
81,3,P4955,C17296
81,3,P4955,C17297
81,3,P4955,C17294
81,3,P4955,C17295
82,3,P4989,C17401
82,3,P4989,C17400
82,3,P4996,C17417
82,3,P5013,C17470
87,3,P5159,C18179
87,3,P5161,C18183
89,3,P5173,C18244
89,3,P5173,C18245
90,3,P5178,C18263
90,3,P5178,C18264
90,3,P5179,C18265
91,3,P5182,N11109
95,3,P5202,N11161
95,3,P5202,C18347
95,3,P5202,C18353
95,3,P5202,C18349
95,3,P5202,C18350
95,3,P5202,C18348
95,3,P5202,C18351
95,3,P5202,C18352
96,3,P5208,C18565
98,3,P5219,C18607
98,3,P5219,C18606
98,3,P5219,C18605
98,3,P5218,C18604
99,3,P5222,C18627
99,3,P5222,C18628
83,3,P5227,C18642
87,3,P5389,C18928
88,3,P5447,C19086
88,3,P5447,C19087
91,3,P5597,C19455
142,4,P5597,C19456
142,4,P5597,C19468
142,4,P5597,C19467
142,4,P5597,C19459
142,4,P5597,C19469
142,4,P5597,C19464
142,4,P5597,C19463
142,4,P5597,C19466
142,4,P5597,C19457
142,4,P5597,C19470
142,4,P5597,C19461
142,4,P5597,C19458
142,4,P5597,C19465
142,4,P5597,C19460
142,4,P5597,C19454
142,4,P5597,C19462
91,3,P5618,C19488
92,3,P5634,C19514
92,3,P5634,C19515
92,3,P5694,C19600
93,3,P5723,C19661
93,3,P5736,C19712
94,3,P5747,C19730
94,3,P5747,C19728
94,3,P5747,C19729
98,3,P5952,C20129
99,3,P6027,C20303
99,3,P6037,C20312
99,3,P6037,C20313
104,3,P6084,C20613
100,3,P6098,C20697
100,3,P6113,C20733
147,5,P6113,C20734
147,5,P6113,C20735
164,6,P6113,C20731
164,6,P6113,C20732
101,3,P6128,C20769
101,3,P6142,C20785
101,3,P6147,C20795
101,3,P6163,C20873
156,4,P6163,C20874
156,4,P6163,C20872
101,3,P6550,C21901
132,8,P6550,C21902
101,3,P6189,C20908
136,9,P6189,C20909
102,3,P6225,C20952
102,3,P6233,C20972
102,3,P6233,C20978
102,3,P6233,C20976
102,3,P6233,C20986
102,3,P6233,C20987
102,3,P6233,C20985
102,3,P6233,C20979
102,3,P6233,C20984
133,8,P6233,C20973
137,9,P6233,C20974
137,9,P6233,C20982
137,9,P6233,C20977
137,9,P6233,C20975
137,9,P6233,C20981
137,9,P6233,C20983
137,9,P6233,C20980
137,9,P6233,C20988
137,9,P6233,C20989
137,9,P6233,C20990
103,3,P6250,C21056
103,3,P6250,C21052
103,3,P6250,C21053
103,3,P6250,C21051
157,4,P6250,C21055
157,4,P6250,C21057
157,4,P6250,C21058
151,5,P6250,C21054
103,3,P6280,C21147
103,3,P6280,C21146
103,3,P6289,C21153
171,3,B513,C21275
105,3,P6350,C21296
105,3,P6391,C21335
105,3,P6417,C21494
107,3,P6525,C21777
108,3,P6531,C21828
109,3,P6644,C22130
109,3,P6644,C22129
109,3,P6655,C22154
109,3,P6655,C22153
110,3,P6713,C22284
110,3,P6713,C22283
180,6,P6713,C22285
173,3,B544,C22404
111,3,P6790,C22562
112,3,P6812,C22616
112,3,P6812,C22617
112,3,P6827,C22655
112,3,P6827,C22656
175,4,P6827,C22652
183,6,P6827,C22653
183,6,P6827,C22654
212,3,A180,C22683
114,3,P6873,C22867
114,3,P6894,C22921
114,3,P6905,C22939
114,3,P6905,C22940
173,3,B555,N14388
114,3,P6944,C23021
115,3,P6988,C23071
115,3,P6992,C23074
115,3,P6994,C23081
115,3,P6994,C23088
115,3,P6994,C23087
115,3,P6994,C23082
179,4,P6994,C23083
179,4,P6994,C23085
179,4,P6994,C23086
151,8,P6994,C23084
156,9,P6994,C23080
115,3,P7011,C23163
116,3,P7028,C23195
116,3,P7028,C23194
116,3,P7046,C23219
117,3,P7121,C23514
117,3,P7121,C23510
117,3,P7121,C23509
117,3,P7121,C23511
117,3,P7121,C23513
117,3,P7121,C23512
118,3,P7154,C23558
118,3,P7154,C23559
118,3,P7180,C23602
118,3,P7198,C23642
122,3,P7452,C24296
123,3,P7468,C24315
123,3,P7583,C24651
123,3,P7583,C24650
123,3,P7491,C24371
123,3,P7491,C24359
191,4,P7491,C24358
191,4,P7491,C24370
191,4,P7491,C24361
191,4,P7491,C24364
192,4,P7491,C24365
192,4,P7491,C24372
192,4,P7491,C24362
192,4,P7491,C24363
192,4,P7491,C24367
192,4,P7491,C24368
192,4,P7491,C24373
192,4,P7491,C24366
192,4,P7491,C24369
192,4,P7491,C24360
175,3,B580,N15354
175,3,B580,N15355
123,3,P7501,C24378
123,3,P7541,C24420
123,3,P7541,C24422
123,3,P7541,C24423
123,3,P7541,C24421
123,3,P7554,C24438
123,3,P7568,C24609
175,3,B587,N15480
175,3,B587,C24628
175,3,B587,C24630
175,3,B587,C24639
175,3,B587,C24633
175,3,B587,C24634
270,4,B587,C24643
270,4,B587,C24629
270,4,B587,C24640
270,4,B587,C24627
270,4,B587,C24648
270,4,B587,C24644
270,4,B587,C24635
270,4,B587,C24636
270,4,B587,C24638
270,4,B587,C24631
270,4,B587,C24632
270,4,B587,C24641
270,4,B587,C24642
270,4,B587,C24624
270,4,B587,C24625
270,4,B587,C24626
253,5,B587,N15483
253,5,B587,N15484
253,5,B587,N15485
253,5,B587,C24637
283,6,B587,N15491
283,6,B587,C24645
283,6,B587,C24646
283,6,B587,C24647
124,3,P7615,C25290
124,3,P7615,C25291
125,3,P7628,C25311
125,3,P7642,C25381
158,3,P7645,C25398
125,3,P7654,C25476
126,3,P7669,C25503
203,6,P7669,C25502
126,3,P7675,C25517
126,3,P7675,C25516
224,7,P7675,C25515
126,3,P7681,C25522
127,3,P7756,C25669
226,7,P7756,C25670
226,7,P7756,C25671
127,3,P7757,C25672
127,3,P7784,C25709
127,3,P8143,C27054
129,3,P7877,C25973
129,3,P7877,C25981
129,3,P7877,C25972
201,4,P7877,C25974
201,4,P7877,C25986
201,4,P7877,C25961
201,4,P7877,C25984
201,4,P7877,C25980
201,4,P7877,C25960
201,4,P7877,C25985
184,5,P7877,C25971
184,5,P7877,C25965
184,5,P7877,C25966
184,5,P7877,C25968
184,5,P7877,C25982
209,6,P7877,C25964
209,6,P7877,C25970
209,6,P7877,C25956
209,6,P7877,C25983
209,6,P7877,C25977
209,6,P7877,C25978
209,6,P7877,C25988
209,6,P7877,C25987
209,6,P7877,C25976
169,9,P7877,C25967
169,9,P7877,C25979
169,9,P7877,C25969
169,9,P7877,C25962
169,9,P7877,C25959
169,9,P7877,C25957
169,9,P7877,C25958
170,9,P7877,C25975
170,9,P7877,C25963
129,3,P7905,C26051
129,3,P7915,C26102
130,3,P7954,C26155
130,3,P7954,C26157
130,3,P7954,C26156
130,3,P7967,C26197
130,3,P7967,C26201
130,3,P7967,C26200
130,3,P7967,C26203
130,3,P7967,C26198
130,3,P7967,C26199
130,3,P7967,C26202
130,3,P7967,C26196
130,3,P7994,C26296
133,3,P8054,C26695
133,3,P8125,C27008
135,3,P8250,C27410
135,3,P8285,C27480
136,3,P8315,C27538
136,3,P8315,C27539
136,3,P8634,C28886
137,3,P8353,C27652
137,3,P8362,C27660
137,3,P8393,C27716
137,3,P8396,C27720
137,3,P8396,C27719
138,3,P8416,C27867
139,3,P8525,N17571
139,3,P8525,C28355
222,4,P8525,N17573
139,3,P8568,C28440
139,3,P8597,C28625
223,3,A236,C29103
223,3,A236,C29104
178,3,B694,N18004
179,3,B717,N18197
142,3,P8788,C29513
142,3,P8789,C29514
140,3,P8813,C29574
143,3,P8836,C29696
143,3,P8852,C29765
231,4,P8852,C29762
231,4,P8852,C29763
209,5,P8852,C29766
209,5,P8852,C29764
143,3,P8879,C29837
143,3,P8882,C29845
144,3,P8914,C29932
144,3,P8914,C29931
145,3,P8958,C29974
145,3,P8967,C30012
212,5,P8967,C30011
145,3,P8975,C30026
146,3,P9033,N18671
146,3,P9041,N18679
179,3,B737,C30194
146,3,P9070,C30291
146,3,P9086,C30332
146,3,P9086,C30333
237,4,P9086,C30331
238,4,P9086,C30334
238,4,P9086,C30329
238,4,P9086,C30330
179,3,B744,N18846
179,3,B744,C30410
276,4,B744,N18848
179,3,B747,C30422
179,3,B747,C30423
179,3,B747,C30424
149,3,P9266,C30822
149,3,P9281,C30869
149,3,P9326,C30960
149,3,P9326,C30959
149,3,P9326,C30961
149,3,P9329,C30970
244,4,P9329,C30971
244,4,P9329,C30972
244,4,P9329,C30973
253,6,P9329,C30975
253,6,P9329,C30976
196,8,P9329,C30974
150,3,P9335,C30987
150,3,P9335,C30985
150,3,P9335,C30984
244,4,P9335,C30986
150,3,P9366,C31046
150,3,P9399,C31436
150,3,P9399,C31437
151,3,P9403,C31446
151,3,P9427,C31495
222,5,P9427,C31496
180,3,B765,C31526
180,3,B765,C31546
180,3,B765,C31571
180,3,B765,C31523
180,3,B765,C31531
276,4,B765,C31537
276,4,B765,C31568
276,4,B765,C31541
276,4,B765,C31542
276,4,B765,C31533
277,4,B765,C31534
277,4,B765,C31540
277,4,B765,C31562
277,4,B765,C31528
277,4,B765,C31529
277,4,B765,C31524
277,4,B765,C31525
263,5,B765,C31569
263,5,B765,C31532
263,5,B765,C31560
263,5,B765,C31545
263,5,B765,C31520
263,5,B765,C31521
263,5,B765,C31527
263,5,B765,C31561
263,5,B765,C31522
263,5,B765,C31544
263,5,B765,C31566
263,5,B765,C31555
263,5,B765,C31556
263,5,B765,C31557
264,5,B765,C31558
264,5,B765,C31548
264,5,B765,C31547
264,5,B765,C31530
264,5,B765,C31539
264,5,B765,C31567
264,5,B765,C31538
264,5,B765,C31536
264,5,B765,C31572
264,5,B765,C31570
264,5,B765,C31565
264,5,B765,C31563
264,5,B765,C31543
264,5,B765,C31554
264,5,B765,C31559
293,6,B765,C31550
293,6,B765,C31549
293,6,B765,C31552
293,6,B765,C31553
293,6,B765,C31551
293,6,B765,C31564
293,6,B765,C31535
152,3,P9460,C31656
152,3,P9460,C31657
153,3,P9504,C31737
153,3,P9504,C31736
153,3,P9514,C31752
153,3,P9515,C31753
154,3,P9541,C31824
154,3,P9576,C31895
154,3,P9576,C31894
155,3,P9644,C32106
155,3,P9648,C32107
155,3,P9651,C32112
155,3,P9651,C32109
155,3,P9651,C32110
155,3,P9651,C32111
155,3,P9669,C32137
155,3,P9669,C32135
155,3,P9669,C32133
155,3,P9669,C32138
156,3,P9669,C32132
250,4,P9669,C32134
250,4,P9669,C32139
250,4,P9669,C32140
250,4,P9669,C32136
156,3,P9727,C32249
156,3,P9727,C32250
156,3,P9727,C32247
156,3,P9727,C32252
156,3,P9727,C32254
251,4,P9727,N19981
251,4,P9727,C32248
251,4,P9727,C32253
251,4,P9727,C32245
251,4,P9727,C32246
251,4,P9727,C32251
156,3,P9741,C32284
157,3,P9747,C32314
157,3,P9778,C32365
2,3,P61,C349
2,3,P74,C394
2,3,P74,C393
2,3,P80,C413
2,3,P80,C414
161,3,B39,C545
3,3,P141,C693
4,3,P163,C1799
4,3,P163,C1798
4,3,P163,C1801
4,3,P163,C1797
8,4,P163,C1794
8,4,P163,C1802
4,6,P163,C1796
4,8,P163,C1800
2,9,P163,C1795
4,3,P188,C1838
4,3,P207,C1862
5,3,P216,C1985
5,3,P217,C1986
5,3,P230,C2001
6,3,P255,C2062
6,3,P255,C2061
6,3,P258,N762
6,3,P258,C2065
6,3,P328,C2244
6,3,P328,C2245
7,3,P356,C2292
8,5,P356,C2293
8,3,P419,C2448
10,5,P419,C2447
10,5,P419,C2446
10,5,P419,C2449
10,5,P419,C2450
13,3,P677,C3167
23,4,P677,C3164
18,5,P677,C3168
18,5,P677,C3169
18,5,P677,C3166
18,5,P677,C3165
13,3,P687,C3183
14,3,P751,C3289
14,3,P775,C3346
16,3,P877,C3658
16,3,P877,C3661
16,3,P877,C3657
16,3,P877,C3660
16,3,P877,C3659
16,3,P878,C3662
16,3,P878,C3663
19,3,P1073,C4081
19,3,P1073,C4082
19,3,P1073,C4085
19,3,P1073,C4080
35,4,P1073,C4089
35,4,P1073,C4084
35,4,P1073,C4086
35,4,P1073,C4083
35,4,P1073,C4087
35,4,P1073,C4088
19,3,P1078,C4101
188,3,A37,C4154
20,3,P1129,C4250
20,3,P1159,C4321
29,9,P1159,C4322
29,9,P1159,C4320
188,3,A38,C4325
20,3,P1183,C4375
20,3,P1196,C4396
20,3,P1196,C4398
20,3,P1196,C4395
20,3,P1196,C4397
21,3,P1228,C4477
21,3,P1271,C4574
21,3,P1271,C4575
22,3,P1307,C4659
22,3,P1307,C4656
22,3,P1307,C4661
22,3,P1307,C4658
41,4,P1307,C4660
41,4,P1307,C4657
22,3,P1311,C4668
22,3,P1326,C4685
22,3,P1326,C4684
23,3,P1368,C4802
51,7,P1368,C4801
23,3,P1381,C4820
23,3,P1410,C4896
24,3,P1489,C5143
42,6,P1489,C5144
24,3,P1552,C5474
25,3,P1575,C5517
25,3,P1579,C5534
25,3,P1597,C5563
25,3,P1597,C5564
25,3,P1597,C5565
26,3,P1651,N3368
26,3,P1712,C5834
27,3,P1776,C5969
49,4,P1776,C5971
49,4,P1776,C5970
28,3,P1843,C6260
28,3,P1847,C6263
29,3,P1852,C6274
29,3,P1852,C6275
30,3,P1956,C6643
32,3,P2126,N4219
32,3,P2126,C6990
32,3,P2128,N4221
32,3,P2176,C7114
58,6,P2176,C7113
58,6,P2176,C7117
58,6,P2176,C7112
58,6,P2176,C7115
58,6,P2176,C7116
33,3,P2183,C7126
33,3,P2207,C7187
34,3,P2259,C7310
60,6,P2259,C7309
60,6,P2259,C7311
34,3,P2267,C7806
34,3,P2278,C8428
34,3,P2307,C8572
62,6,P2307,C8571
74,7,P2307,C8570
35,3,P2373,C8718
35,3,P2373,C8717
35,3,P2396,C8784
36,3,P2479,C8951
36,3,P2480,C8952
37,3,P2506,C9054
38,3,P2538,N5239
47,3,P2593,C9340
48,3,P2618,C9381
82,4,P2618,N5404
49,3,P2635,C9486
49,3,P2635,C9485
38,3,P2676,C9586
39,3,P2716,C9729
39,3,P2731,C9748
39,3,P2731,C9749
69,4,P2731,N5645
40,3,P2738,C9758
40,3,P2738,C9759
40,3,P2763,C9805
40,3,P2764,C9806
40,3,P2785,C9853
71,6,P2785,C9854
71,6,P2785,C9855
71,6,P2785,C9852
41,3,P2802,C9879
165,3,B136,C10173
43,3,P2898,C10204
65,5,P2898,C10203
43,3,P2935,N6030
43,3,P2935,C10327
75,4,P2935,C10326
43,3,P2936,C10328
47,3,P3046,C10703
50,3,P3173,C11092
50,3,P3173,C11093
78,5,P3173,C11090
78,5,P3173,C11091
51,3,P3263,C11454
51,3,P3263,C11452
70,8,P3263,C11453
52,3,P3277,C11511
52,3,P3277,C11512
53,3,P3305,N6916
53,3,P3305,C11652
55,3,P3408,C11983
56,3,P3443,C12061
83,5,P3443,C12060
109,7,P3443,C12057
109,7,P3443,C12058
74,8,P3443,C12059
57,3,P3476,C12164
57,3,P3476,C12165
57,3,P3520,C12294
76,8,P3520,C12295
58,3,P3526,C12350
58,3,P3526,C12351
58,3,P3540,C12410
58,3,P3541,C12411
58,3,P3541,C12412
59,3,P3613,C12587
60,3,P3613,C12588
60,3,P3613,C12590
60,3,P3613,C12589
60,3,P3613,C12591
60,3,P3614,C12592
60,3,P3617,C12600
62,3,P3719,C13268
166,3,B186,C13273
62,3,P3770,C13425
64,3,P3852,C13924
64,3,P3852,C13926
64,3,P3852,C13925
64,3,P3852,C13922
64,3,P3852,C13923
66,3,P3913,C14145
67,3,P3939,C14233
67,3,P3939,C14230
110,4,P3939,C14232
110,4,P3939,C14231
67,3,P3944,C14239
67,3,P3954,C14255
67,3,P3977,C14321
67,3,P4003,C14380
68,3,P4003,C14381
71,3,P4218,C15130
71,3,P4245,C15184
72,3,P4253,C15195
101,5,P4253,C15194
101,5,P4253,C15197
101,5,P4253,C15196
72,3,P4334,C15372
73,3,P4345,C15395
123,6,P4345,C15397
123,6,P4345,C15396
93,8,P4345,C15398
74,3,P4415,C15690
74,3,P4415,C15691
125,6,P4415,C15689
74,3,P4448,C15752
105,5,P4448,C15754
125,6,P4448,C15753
75,3,P4465,C15780
75,3,P4474,C15799
75,3,P4474,C15800
120,4,P4474,C15798
120,4,P4474,C15797
120,4,P4474,C15801
75,3,P4496,C15831
120,4,P4496,C15830
120,4,P4496,C15832
75,3,P4538,N9605
77,3,P4762,C16311
77,3,P4643,N9739
79,3,P4755,C16299
146,7,P4755,C16300
101,8,P4755,C16301
79,3,P4758,C16305
169,3,B251,N9968
80,3,P4849,C16547
80,3,P4849,C16546
80,3,P4849,C16539
128,4,P4849,C16549
128,4,P4849,C16541
128,4,P4849,C16537
128,4,P4849,C16542
128,4,P4849,C16540
128,4,P4849,C16543
128,4,P4849,C16544
128,4,P4849,C16551
129,4,P4849,C16552
129,4,P4849,C16545
129,4,P4849,C16550
129,4,P4849,C16538
149,7,P4849,C16548
169,3,B267,C16556
82,3,P4972,C17344
131,4,P4972,C17338
117,5,P4972,C17339
117,5,P4972,C17343
117,5,P4972,C17341
137,6,P4972,C17350
137,6,P4972,C17345
137,6,P4972,C17346
137,6,P4972,C17347
137,6,P4972,C17336
108,8,P4972,C17349
108,8,P4972,C17348
113,9,P4972,C17337
113,9,P4972,C17335
