page	contenu	tome	ID	cID
131	A proposé d'armer la frégate La Sphère, pour empêcher les vaisseaux venant de Marseille d'entrer à La Rochelle, sans précautions, deux chaloupes suffiront.	5	P5985	C22002
131	Lieutenant de la compagnie de Duhamel à bord de l'Atalante.	5	P6018	C22159
131	A fait plusieurs voyages en Canada, demandé par le sieur de Banailh pour embarquer sur la Charente.	5	P6018	C22155
131	N'est pas en état de prendre la mer.	5	P6018	C22160
131	Embarquera sur le François.	5	P6018	C22156
131	A demandé des lettres d'Etat, attendre le départ du vaisseau.	5	P6018	C22154
131	Les lettres d'Etat lui ont été expédiées.	5	P6018	C22158
131	On ne fait pas de promotion, on ne peut donc pas lui accorder l'avancement qu'il sollicite pour favoriser la conclusion de son mariage.	5	P6018	C22161
131	Embarqué sur le Chameau.	5	P6018	C22157
132	Réclame pour les avaries de son vaisseau Le Prince, affrété pour le Canada en 1713.	5	P6030	C22194
132	Lettre détaillée à l'Intendant.	5	P6030	C22193
132	Lettre du Bonnemer relative à ses affaires.	5	P6030	C22192
132	Enseigne de vaisseau, en congé.	5	P6034	C22201
132	Enseigne de vaisseau, en congé.	5	P6034	C22202
132		5	P6038	N13904
132		5	P6046	N13912
133	Son mariage est approuvé.	5	P6071	C22274
154	Enseigne de vaisseau. N’embarquera pas sur le Paon, à cause de sa mauvaise santé.	6	P6071	C22273
169	Enseigne de vaisseau, se retire du service avec la demi-solde et la gratification ordinaire.	7	P6071	C22272
133	Enseigne de vaisseau, a demandé la surséance, le Roi n'en n'accorde plus, mais il lui donne un congé de trois mois.	5	P6075	C22295
154	Enseigne de vaisseau. Part en recrue.	6	P6075	C22296
154	Lieutenant de la compagnie de Venière. En recrue pour trois mois.	6	P6075	C22297
154	Embarqué sur le Héros.	6	P6075	C22292
169	Enseigne de vaisseau se retire du service avec la jouissance de ses appointements pendant sa vie.	7	P6075	C22294
169	Sera embarqué sur le Héros.	7	P6075	C22298
169	Enseigne de la compagnie de Verrière.	7	P6075	C22293
169	A la permission de se marier.	7	P6075	C22290
169	A la permission de se marier.	7	P6075	C22291
120	enseigne de vaisseau, à la demi solde le Sieur Gachinard lui réclame sa dette.	8	P6075	C22299
133	Soldat de la Marine à l'ile d'Oléron. Coupable de mutinerie.	5	P6102	C22378
133	Soldat déserteur.	5	P6103	C22379
133	Armateur du vaisseau le Héros.	5	P6110	C22393
133	Réclame le fret de 7 tonneaux, à 150 livres le tonneau, portés à Québec au compte de M. de Vaudreuil.	5	P6110	C22397
133	Lui payer 7662 livres pour le parfait paiement des dépenses du vaisseau	5	P6110	C22396
134	le Héros qu'elle à fait armer, en 1712, pour le voyage du Canada.	5	P6110	C22399
134	Réclame le paiement de deux barriques d'huile de poisson fournies au gardien de la tour des baleines, par ordre du commissaire Massiot.	5	P6110	C22398
134	Lettre.	5	P6110	C22395
134	Il est inutile qu'elle réclame d'avantage le paiement de ses deux barriques.	5	P6110	C22394
134		5	P6121	N14072
134	Lieutenant de vaisseau en congé, doit d'abord désarmer le Ludlow, qu'il commandait et qui revient d'Amérique.	5	P6131	C22453
134	Lui payer 400 livres pour le mettre en état de se rendre incéssament à Brest où il est destiné.	5	P6131	C22454
134	Réclame au sujet du désarmement du Ludlow.	5	P6131	C22457
134	Désigné pour armer la Bellone, à Brest, demande 400 livres d'avances pour s'y rendre.	5	P6131	C22450
134	Les 400 livres qu'il a reçues, ont été employées à payer des dettes, lui en avancer 400 autres.	5	P6131	C22451
134	Prétend ne pouvoir se rendre à Brest, pour cause de santé, retenir sur ses appointements les avances qui lui ont été faites.	5	P6131	C22456
134	Lettre au Conseil.	5	P6131	C22452
134	A l'autorisation de rester à Rochefort.	5	P6131	C22449
134	Nommé Chevalier de Saint-Louis.	5	P6131	C22455
135	Veuve.	5	P6142	C22469
135	Intendant de Bordeaux, lettre au sujet de la quarantaine que font à Pauillac, les navires venant de la Martinique, où sévie la maladie du Siam.	5	P6162	C22520
135	Officier de la compagnie franche de Billy, à l'ile d'Oléron, mutinerie de soldats.	5	P6174	C22539
136	Sergent réformé, nommé gardien à l'arsenal.	5	P6232	C22656
136	Commissaire, réclame.	5	P6246	C22697
136	Marquera les bois utiles à la Marine dans les forêts d'Aulnay et de Chizay [Chize].	5	P6246	C22702
136	L'envoyer visiter les bois et les marquer dans la forêt de Barrade appartenant au Marquis de Hautefort.	5	P6246	C22700
136	Ses infirmités ne lui permettant plus de continuer ses services, il est remplacé par le sieur Tamagnon.	5	P6246	C22704
136	En raison de ses fréquentes et longues absences du service, le Conseil veut le mettre à la demi-solde.	5	P6246	C22698
137	Il est rétabli et continu son service.	5	P6246	C22699
137	Restera chargé du détail des constructions et radoubs.	5	P6246	C22703
137	Le Conseil lui donne l'ordre de conduire de Lyon à La Rochelle cent prisonniers destinés à la Louisiane.	5	P6246	C22701
137	En congé.	5	P6292	C22806
137	Lieutenant de frégate nommé Chevalier de Saint-Louis.	5	P6292	C22807
138	Voir : Huet.	5	P5720	C21350
138		5	P6319	N14423
138	Fournisseur de bois.	5	P6348	C22926
138	Recommandé par M. le Président de Gournay.	5	P6348	C22929
138	Offre de livrer 25 273 pieds cubes de bois à l'arsenal, il sera payé au fur et à mesure des livraisons avec la retenue de 4 deniers par livre pour les invalides.	5	P6348	C22927
139		5	P6348	N14472
139	Demande des avances.	5	P6348	C22925
139	Son bois est à un prix exhorbitant, difficultés.	5	P6348	C22930
139	17 pièces de bois refusées.	5	P6348	C22924
139	Passer un traité avec lui pour la voilure à Rochefort des bois de la forêt d'Availle.	5	P6348	C22928
139	Lui payer la gratification de 6000 livres qui lui fut promise en considération de son voyage au Pérou, il commandait la frégate l'Aurore, désarmée à Rochefort en 1708.	5	P6354	C22941
139		5	P6374	N14533
139	Choisi par le Régent pour commander l'Africain.	5	P6374	C23026
139	L'Africain ayant besoin de trop de réparations, il commandera la frégate La Valeur.	5	P6374	C23031
139	Commande La Valeur, demande deux maîtres en plus, avec avantages de solde, avis du Conseil.	5	P6374	C23027
139	Commande La Valeur, demande deux maîtres en plus, avec avantages de solde, avis du Conseil.	5	P6374	C23028
139	Commande La Valeur, demande deux maîtres en plus, avec avantages de solde, avis du Conseil.	5	P6374	C23029
139	Donner main levée de 5 barriques et 13 quarts de sucre saisis sur la frégate La Valeur, ne pas faire payer de fret, la quantité étant minime.	5	P6374	C23030
140		5	P6374	N14537
140		5	P6374	N14538
140	Une gratification lui est accordée.	5	P6374	C23032
140	Se plaint du commissaire Pointel qui lui a refusé des matelots pour deux vaisseaux qu'il envoie à la pêche à la morue.	5	P6401	C23073
140	Demande son passage pour Saint-Domingue, plus de place sur l'Africain.	5	P6407	C23086
140	Employé à l'inspection des ouvrages de fortification au Canada mis à la demi-solde, à 20 livres par mois.	5	P6407	C23087
140	Soldat déserteur.	5	P6413	C23102
141	Ingénieur, destiné à servir aux iles du Vent, embarquera sur La Valeur, lui accorder 2 tonneaux de fret, le port lui donnera ses fournitures de bureau.	5	P6417	C23112
141	Ingénieur, destiné à servir aux iles du Vent, embarquera sur La Valeur, lui accorder 2 tonneaux de fret, le port lui donnera ses fournitures de bureau.	5	P6417	C23113
141	Ingénieur à la Martinique, réclame pour sa solde.	5	P6417	C23111
141	Il demande des ardoises pour la couverture des bâtiments du Roi.	5	P6417	C23110
141	Aura la direction de la construction des fortifications de la Guadeloupe et de la Grenade.	5	P6417	C23108
141	Va se rendre à Rochefort.	5	P6417	C23115
141	Chargé de recruter des ouvriers maçons, tailleurs de pierre et charpentiers.	5	P6417	C23109
141	Lui disposer une chambre à bord du Dromadaire, lui accorder 4 tonneau de fret gratis et le passage de trois domestiques.	5	P6417	C23114
141	A informé le Conseil que les carriers De Saint-Mesme ne voulaient pas livrer, sans argent, les 902 pieds cubes de pierre de taille destinée à Saint-Domingue.	5	P6417	C23107
141	A fourni des vivres à l'ile Royale, pour l'équipage du Samslack.	5	P6429	C23130
141	A fourni des vivres à l'ile Royale, pour l'équipage du Samslack.	5	P6429	C23131
143	Lieutenant d'infanterie, en Canada embarque sur l'Atalante.	5	P6472	C23288
143	Se marie avec le sieur Gabaret de la Mothe, capitaine de brûlot.	5	P6524	C23409
144		5	P6532	N14835
144	Aubergiste de l'hôtel d'Armagnac, rue du Chantre, à Paris, réclame une dette de 270 livres, au capitaine de frégate de Vaux-Mimars.	5	P6549	C23493
144	Aubergiste de l'hôtel d'Armagnac, rue du Chantre, à Paris, réclame une dette de 270 livres, au capitaine de frégate de Vaux-Mimars.	5	P6549	C23494
144	Capitaine de compagnie à la Louisiane, sert à l'ile d'Oléron.	5	P6554	C23499
144	Copie du mémoire du Conseil de Marine sur le service que le capitaine de Lause doit rendre à l'ile d'Oléron.	5	P6554	C23500
144		5	P6574	N14894
144		5	P6574	N14895
145	Capitaine de vaisseau, décédé, le Roi n'est pas en état de donner une pension à sa veuve et à ses enfants.	5	P6579	C23533
145	Madame de Lavau demande une place de garde de la Marine pour son fils, s'assurer de son âge.	5	P6579	C23538
145	Il n'a que 15 ans, il sera reçu quand il aura 16 ans.	5	P6579	C23535
145	Il n'a que 15 ans, il sera reçu quand il aura 16 ans.	5	P6579	C23536
145	Il n'a que 15 ans, il sera reçu quand il aura 16 ans.	5	P6579	C23537
145	Enseigne de vaisseau, demande la place d'aide-major vacante à Rochefort, dans la compagnie de feu sieur Duhamel, il ne peut avoir ni l'une ni l'autre.	5	P6579	C23534
146	Fait les fonctions de maître voilier à l'arsenal depuis 3 ans que le sieur Rancien est mort, il demande le grade. Refusé par économie.	5	P6624	C23881
146	Nommé maître voilier.	5	P6624	C23882
146	Voir : Beuf.	5	P6624	C23883
147	Pilotes, obtiennent leur passage pour l'ile Royale.	5	P6627	C23916
147	Le Blanc, J.B part pour la Louisiane.	5	P6627	C23915
148	Médecin du Roi entretenu à la Martinique embarque sur la Valeur, avec deux domestiques, lui donner un tonneau et demi de fret.	5	P6677	C24029
151	Commis dans les bureaux de la Marine, réclame pour sa solde.	5	P6799	C24357
168	Sa famille obtient son passage sur le Portefaix, pour Saint-Domingue.	6	P6799	C24358
152	Soldat d'une compagnie franche, coupable de mutinerie, à l'ile d'Oléron.	5	P6869	C24523
154	Lieutenant en second de l'Atalante.	5	P6932	C25387
154	Enseigne de vaisseau, remplace feu sieur Desgranges sur la flûte la Charente.	5	P6938	C25395
154	Se plaint que les billets d'Etat soient réduits au visa des quatre cinquièmes.	5	P6938	C25397
154	En congé.	5	P6938	C25394
154	Le sieur Ancelin lui réclame 134 livres.	5	P6938	C25396
154	Lieutenant de vaisseau, demande de gratification pour lui.	5	P6960	C25430
154	Nommé Chevalier de Saint-Louis.	5	P6960	C25431
154	Nommé Chevalier de Saint-Louis.	5	P6960	C25432
154	Son oncle, M. de l'Epinay, demande à l'embarquer avec lui sur le Samslack, accordé.	5	P6966	C25454
154		5	P6971	N16374
154	Fourniture de boulets.	5	P6971	C25483
155	Le Conseil veut qu'il fournisse des bombes sans anses.	5	P6971	C25491
155	A remis les 1009 bombes qui lui avaient été prêtées, lors du siège de Barcelone.	5	P6971	C25481
155	A remis les 1009 bombes qui lui avaient été prêtées, lors du siège de Barcelone.	5	P6971	C25482
155	Il offre de rendre en canons de fer les 1000 bombes qu'il doit au Roi, poids pour poids, accepté.	5	P6971	C25487
155	A fourni 1510 bombes, 1024 ont été reçues.	5	P6971	C25479
156	Lieutenant d'artillerie.	5	P6971	C25492
155	A fourni 1510 bombes, 1024 ont été reçues.	5	P6971	C25480
155	A fini de fournir les canons en remplacement des bombes. Discussion.	5	P6971	C25478
155	Il doit payer tous les frais relatifs à l'épreuve des canons échangés.	5	P6971	C25485
155	Il doit payer tous les frais relatifs à l'épreuve des canons échangés.	5	P6971	C25486
155	Voir dans quel état sont les forges de Rancogne ou de Planchemeusnier [Planche-Meunier] qui appartiennent à la succession de feu sieur Logivière, Le Conseil à le dessein d'y faire fabriquer encore des canons.	5	P6971	C25495
155	Il devait encore 776 bombes, les héritiers peuvent les remplacer par des canons.	5	P6971	C25484
155	Ils fournissent des canons qui valent 15 à 16 livres le quintal pour des boulets qui valent 10 livres le quintal; ils demandent en conséquence, à être déchargé des frais de l'épreuve des canons, accordé par le Conseil.	5	P6971	C25488
155	La demoiselle de Logivière n'est pas seule propriétaire de la forge de Rancogne, elle a une sœur et une nièce mineures, elle a adressé un rapport au Conseil ui pense qu'il vaudrait mieux louer cette forge que l'acheter, le sieur Pillart ira la visiter.	5	P6971	C25489
155	La demoiselle de Logivière veut vendre au Roi la forge de Rancogne; elle fait ressortir que c'est la seule dans	5	P6971	C25490
156	laquelle on puisse faire des pièces de canon de 36.	5	P6971	C25496
156	Mémoire sur les fournitures de Rancogne.	5	P6971	C25493
156	Réponse à ce mémoire.	5	P6971	C25494
156	Marchand portugais établi à Saintes, la compagnie des Indes a fait saisir des marchandises chez lui; il en demande la main levée.	5	P7011	C25735
156	Le Conseil de Marine trouve que la saisie n'est pas fondée et doit être relevée, laissant à la justice de régler ce différent.	5	P7011	C25734
156	Copie de la saisie faite à Ph. Lopez de Paz, exploit d'huissier.	5	P7011	C25732
156	La main levée est approuvée par le Conseil de Marine.	5	P7011	C25733
157	Décédé, sa compagnie passe au Comte de Saumery, dette.	5	P7034	C25783
157	Ses héritiers devront payer.	5	P7034	C25784
157	Enseigne de vaisseau en congé.	5	P7065	C25876
157	Embarqué sur le Dromadaire à la place du sieur de Pons.	5	P7065	C25874
157	Embarqué sur le Portefaix.	5	P7065	C25875
158	Commissaire de la Marine, à Nantes, réclame le remboursement de 270 livres qu'il a avancées pour le prêt de la campagne de Beausson.	5	P7107	C26041
158	Sera payé de ses avances.	5	P7107	C26042
158	Sera payé de ses avances.	5	P7107	C26043
158	Lieutenant de frégate à bord de l'Atalante.	5	P7165	C26232
158	En débarque.	5	P7165	C26231
158	Passera sur l'Africain pour se rendre à Saint-Domingue où il a ses affaires. La lettre d'Etat qu'il a sollicitée lui a été accordée. Il est en procès avec sa belle-mère à Nantes.	5	P7165	C26233
158	En congé.	5	P7165	C26230
158	Plainte portée contre lui par le munitionnaire, il a frappé le sieur Brulard, commis aux vivres, sur l'Eléphant, et des denrées ont été jetées à la mer.	5	P7165	C26234
159	A demandé son passage pour la Martinique. Refusé.	5	P7210	C26343
159	Adjudicataire de la fourniture de 80 milliers d'ardoises pour le Canada, demande un dédommagement à cause des prix qui ont augmenté; de 21 livres le mille, ils ont passé à 40 livres.	5	P7210	C26344
159	Placet.	5	P7210	C26353
177	Fournisseur de farines pour l’île Royale. Représente que, depuis son adjudication, cette marchandise a augmenté de plus de 5 livres par quintal. Il demande à résilier son contrat. Le Conseil refuse, mais lui accorde une indemnité.	6	P7210	C26348
178	Ce Maisonneuve est un coutelier, qui n’a pas donné de caution. Le Conseil est inquiet au sujet de sa fourniture.	6	P7210	C26345
178	Marché annulé.	6	P7210	C26350
178	Marché annulé.	6	P7210	C26351
198	Fournisseur de charbon de terre.	7	P7210	C26347
198	Fournit du charbon de terre d’Angleterre, se plaint de ne plus pouvoir soutenir son marché depuis que le Roi a diminué le droit d’entrée du charbon en France.	7	P7210	C26349
198	Demandait une indemnité de 40 livres par muids de charbon, n’a droit à rien.	7	P7210	C26346
